SAMPLE_ID,READ1_PATH_FASTQC_REPORT,FASTQC_VERSION,READ1_N_READS_SEQUENCED,READ1_SEQUENCING_READ_LENGTH,READ1_GC,READ1_PER_BASE_SEQUENCE_QUALITY,READ1_PER_TILE_SEQUENCE_QUALITY,READ1_PER_BASE_SEQUENCE_CONTENT,READ1_PER_SEQUENCE_GC_CONTENT,READ1_PER_BASE_N_CONTENT,READ1_SEQUENCE_DUPLICATION_LEVELS,READ1_DEDUPLICATED_PERCENTAGE,READ1_OVERREPRESENTED_SEQUENCES,READ1_ADAPTER_CONTENT,READ1_KMER_CONTENT,READ2_PATH_FASTQC_REPORT,READ2_N_READS_SEQUENCED,READ2_SEQUENCING_READ_LENGTH,READ2_GC,READ2_PER_BASE_SEQUENCE_QUALITY,READ2_PER_TILE_SEQUENCE_QUALITY,READ2_PER_BASE_SEQUENCE_CONTENT,READ2_PER_SEQUENCE_GC_CONTENT,READ2_PER_BASE_N_CONTENT,READ2_SEQUENCE_DUPLICATION_LEVELS,READ2_DEDUPLICATED_PERCENTAGE,READ2_OVERREPRESENTED_SEQUENCES,READ2_ADAPTER_CONTENT,READ2_KMER_CONTENT,READ1_READ_LENGTH,READ2_READ_LENGTH
dc3a1e069_e4d610177,/users/project/4DGenome/sequencing/2016-11-19/fastqc/dc3a1e069_e4d610177_read1_fastqc/fastqc_data.txt,0.11.2,67333656,,47,pass,pass,warn,fail,pass,fail,46.21113988840009,warn,pass,fail,/users/project/4DGenome/sequencing/2016-11-19/fastqc/dc3a1e069_e4d610177_read2_fastqc/fastqc_data.txt,67333656,,47,pass,pass,fail,fail,pass,warn,50.86165756143085,warn,pass,fail,50,50
9a7c4a68d_7689525df,/users/project/4DGenome/sequencing/2016-11-19/fastqc/9a7c4a68d_7689525df_read1_fastqc/fastqc_data.txt,0.11.2,67867918,,43,pass,pass,fail,warn,pass,warn,69.05664979863172,warn,pass,fail,/users/project/4DGenome/sequencing/2016-11-19/fastqc/9a7c4a68d_7689525df_read2_fastqc/fastqc_data.txt,67867918,,44,pass,pass,fail,warn,pass,pass,70.97079160479292,warn,pass,fail,50,50
9a7c4a68d_22a76dcda,/users/project/4DGenome/sequencing/2016-11-19/fastqc/9a7c4a68d_22a76dcda_read1_fastqc/fastqc_data.txt,0.11.2,69701733,,46,pass,pass,fail,fail,pass,pass,77.00078957129652,warn,pass,fail,/users/project/4DGenome/sequencing/2016-11-19/fastqc/9a7c4a68d_22a76dcda_read2_fastqc/fastqc_data.txt,69701733,,46,pass,pass,fail,fail,pass,pass,78.31832540884946,warn,pass,fail,50,50
dc3a1e069_22a76dcda,/users/project/4DGenome/sequencing/2016-11-19/fastqc/dc3a1e069_22a76dcda_read1_fastqc/fastqc_data.txt,0.11.2,70739508,,48,pass,pass,fail,fail,pass,pass,71.59851923737463,warn,pass,fail,/users/project/4DGenome/sequencing/2016-11-19/fastqc/dc3a1e069_22a76dcda_read2_fastqc/fastqc_data.txt,70739508,,48,pass,pass,fail,fail,pass,pass,73.45165121491601,warn,pass,fail,50,50
b1913e6c1_22a76dcda,/users/project/4DGenome/sequencing/2016-11-19/fastqc/b1913e6c1_22a76dcda_read1_fastqc/fastqc_data.txt,0.11.2,74679256,,46,pass,pass,fail,fail,pass,pass,79.09245463444194,warn,pass,fail,/users/project/4DGenome/sequencing/2016-11-19/fastqc/b1913e6c1_22a76dcda_read2_fastqc/fastqc_data.txt,74679256,,47,pass,pass,fail,fail,pass,pass,79.33893790411165,warn,pass,fail,50,50
dc3a1e069_afa9f0967,/users/project/4DGenome/sequencing/2016-11-19/fastqc/dc3a1e069_afa9f0967_read1_fastqc/fastqc_data.txt,0.11.2,79622720,,47,pass,pass,fail,fail,pass,pass,79.94686583677544,warn,pass,fail,/users/project/4DGenome/sequencing/2016-11-19/fastqc/dc3a1e069_afa9f0967_read2_fastqc/fastqc_data.txt,79622720,,47,pass,pass,fail,fail,pass,pass,80.2580543662426,warn,pass,fail,50,50
FPR_6,/users/project/4DGenome/sequencing/2016-11-14/fastqc/FPR_6_read1_fastqc/fastqc_data.txt,0.11.2,305638736,,43,pass,pass,warn,pass,pass,warn,60.88817369551233,warn,pass,fail,/users/project/4DGenome/sequencing/2016-11-14/fastqc/FPR_6_read2_fastqc/fastqc_data.txt,305638736,,43,pass,warn,warn,pass,pass,pass,77.35566013896518,pass,pass,fail,75,75
FPR_8,/users/project/4DGenome/sequencing/2016-11-14/fastqc/FPR_8_read1_fastqc/fastqc_data.txt,0.11.2,249896354,,42,pass,fail,warn,pass,pass,pass,82.79406325806214,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-14/fastqc/FPR_8_read2_fastqc/fastqc_data.txt,249896354,,42,pass,warn,warn,pass,pass,pass,91.06541024252064,pass,pass,fail,75,75
FPR_7,/users/project/4DGenome/sequencing/2016-11-14/fastqc/FPR_7_read1_fastqc/fastqc_data.txt,0.11.2,238411194,,42,pass,warn,warn,pass,pass,pass,87.33923286902218,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-14/fastqc/FPR_7_read2_fastqc/fastqc_data.txt,238411194,,42,pass,warn,warn,pass,pass,pass,91.27622891811583,pass,pass,fail,75,75
FPR_5,/users/project/4DGenome/sequencing/2016-11-14/fastqc/FPR_5_read1_fastqc/fastqc_data.txt,0.11.2,243453543,,42,pass,fail,warn,pass,warn,pass,82.92375913006698,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-14/fastqc/FPR_5_read2_fastqc/fastqc_data.txt,243453543,,42,pass,fail,warn,pass,pass,pass,88.85435723713793,pass,pass,fail,75,75
f951b5f37_eb1e42e3b,/users/project/4DGenome/sequencing/2016-11-14/fastqc/f951b5f37_eb1e42e3b_read1_fastqc/fastqc_data.txt,0.11.2,238609590,,40,pass,fail,fail,warn,pass,pass,75.08573465788857,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-14/fastqc/f951b5f37_eb1e42e3b_read2_fastqc/fastqc_data.txt,238609590,,40,pass,warn,fail,pass,pass,warn,67.81786343011997,pass,pass,fail,75,75
135fb2af9_eb1e42e3b,/users/project/4DGenome/sequencing/2016-11-14/fastqc/135fb2af9_eb1e42e3b_read1_fastqc/fastqc_data.txt,0.11.2,240519999,,40,pass,fail,fail,warn,pass,pass,83.32730938625845,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-14/fastqc/135fb2af9_eb1e42e3b_read2_fastqc/fastqc_data.txt,240519999,,40,pass,warn,fail,pass,pass,pass,78.30628821302818,pass,pass,fail,75,75
2de4eaaf5_eb1e42e3b,/users/project/4DGenome/sequencing/2016-11-14/fastqc/2de4eaaf5_eb1e42e3b_read1_fastqc/fastqc_data.txt,0.11.2,251700980,,39,pass,fail,fail,pass,pass,pass,89.15855415790446,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-14/fastqc/2de4eaaf5_eb1e42e3b_read2_fastqc/fastqc_data.txt,251700980,,39,pass,fail,fail,pass,pass,pass,84.99612566617108,pass,pass,fail,75,75
e2b317d38_eb1e42e3b,/users/project/4DGenome/sequencing/2016-11-14/fastqc/e2b317d38_eb1e42e3b_read1_fastqc/fastqc_data.txt,0.11.2,261877797,,39,pass,fail,fail,pass,warn,pass,80.95758835203569,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-14/fastqc/e2b317d38_eb1e42e3b_read2_fastqc/fastqc_data.txt,261877797,,40,pass,warn,fail,pass,pass,pass,79.33044631186775,pass,pass,fail,75,75
7dc7dba2e_89132d222,/users/project/4DGenome/sequencing/2016-12-07/fastqc/7dc7dba2e_89132d222_read1_fastqc/fastqc_data.txt,0.11.2,18457415,,47,pass,pass,pass,fail,pass,pass,93.16546983377339,fail,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/7dc7dba2e_89132d222_read2_fastqc/fastqc_data.txt,18457415,,45,pass,pass,warn,warn,pass,pass,97.6783055848528,warn,pass,fail,75,75
ee060a665_dd9e59362,/users/project/4DGenome/sequencing/2016-12-07/fastqc/ee060a665_dd9e59362_read1_fastqc/fastqc_data.txt,0.11.2,26337275,,43,pass,pass,warn,warn,pass,pass,96.2795338545329,warn,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/ee060a665_dd9e59362_read2_fastqc/fastqc_data.txt,26337275,,43,pass,pass,warn,pass,pass,pass,97.9345967421864,pass,pass,fail,75,75
cbf5146d5_f3906c2a1,/users/project/4DGenome/sequencing/2016-12-07/fastqc/cbf5146d5_f3906c2a1_read1_fastqc/fastqc_data.txt,0.11.2,15436947,,45,pass,pass,warn,warn,pass,pass,95.30422673861796,fail,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/cbf5146d5_f3906c2a1_read2_fastqc/fastqc_data.txt,15436947,,44,pass,pass,warn,pass,pass,pass,98.17732398016221,pass,pass,fail,75,75
679c64e2a_3e49f3484,/users/project/4DGenome/sequencing/2016-12-07/fastqc/679c64e2a_3e49f3484_read1_fastqc/fastqc_data.txt,0.11.2,17326477,,46,pass,pass,warn,fail,pass,pass,93.77034863108464,fail,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/679c64e2a_3e49f3484_read2_fastqc/fastqc_data.txt,17326477,,45,pass,pass,warn,warn,pass,pass,97.8001306606362,warn,pass,fail,75,75
728aefeb8_89132d222,/users/project/4DGenome/sequencing/2016-12-07/fastqc/728aefeb8_89132d222_read1_fastqc/fastqc_data.txt,0.11.2,19479410,,44,pass,pass,warn,warn,pass,pass,95.45820291553449,fail,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/728aefeb8_89132d222_read2_fastqc/fastqc_data.txt,19479410,,43,pass,pass,warn,pass,pass,pass,98.04571218250815,pass,pass,fail,75,75
9747b96a5_3e49f3484,/users/project/4DGenome/sequencing/2016-12-07/fastqc/9747b96a5_3e49f3484_read1_fastqc/fastqc_data.txt,0.11.2,21148457,,45,pass,pass,warn,warn,pass,pass,95.29071748045381,fail,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/9747b96a5_3e49f3484_read2_fastqc/fastqc_data.txt,21148457,,44,pass,pass,warn,pass,pass,pass,97.83977636451611,pass,pass,fail,75,75
8651b53df_89132d222,/users/project/4DGenome/sequencing/2016-12-07/fastqc/8651b53df_89132d222_read1_fastqc/fastqc_data.txt,0.11.2,28489477,,44,pass,pass,warn,warn,pass,pass,96.28159317484786,warn,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/8651b53df_89132d222_read2_fastqc/fastqc_data.txt,28489477,,43,pass,pass,warn,pass,pass,pass,97.96624900409152,pass,pass,fail,75,75
2de4eaaf5_15cc93972,/users/project/4DGenome/sequencing/2016-12-07/fastqc/2de4eaaf5_15cc93972_read1_fastqc/fastqc_data.txt,0.11.2,27118760,,42,pass,pass,warn,pass,pass,pass,95.9539236828696,warn,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/2de4eaaf5_15cc93972_read2_fastqc/fastqc_data.txt,27118760,,42,pass,pass,fail,pass,pass,pass,97.60962841057791,pass,pass,fail,75,75
8276ee842_f3906c2a1,/users/project/4DGenome/sequencing/2016-12-07/fastqc/8276ee842_f3906c2a1_read1_fastqc/fastqc_data.txt,0.11.2,18545419,,44,pass,pass,warn,warn,pass,pass,95.45236421394088,fail,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/8276ee842_f3906c2a1_read2_fastqc/fastqc_data.txt,18545419,,44,pass,pass,warn,pass,pass,pass,97.89841714748184,pass,pass,fail,75,75
e2b317d38_15cc93972,/users/project/4DGenome/sequencing/2016-12-07/fastqc/e2b317d38_15cc93972_read1_fastqc/fastqc_data.txt,0.11.2,22006864,,42,pass,pass,warn,pass,pass,pass,95.94027056275917,warn,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/e2b317d38_15cc93972_read2_fastqc/fastqc_data.txt,22006864,,42,pass,pass,fail,pass,pass,pass,97.574458827254,pass,pass,fail,75,75
135fb2af9_15cc93972,/users/project/4DGenome/sequencing/2016-12-07/fastqc/135fb2af9_15cc93972_read1_fastqc/fastqc_data.txt,0.11.2,22754965,,42,pass,pass,warn,pass,pass,pass,97.92055422415282,warn,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/135fb2af9_15cc93972_read2_fastqc/fastqc_data.txt,22754965,,42,pass,pass,warn,pass,pass,pass,98.67008197412558,pass,pass,fail,75,75
f951b5f37_15cc93972,/users/project/4DGenome/sequencing/2016-12-07/fastqc/f951b5f37_15cc93972_read1_fastqc/fastqc_data.txt,0.11.2,25390835,,42,pass,pass,warn,pass,pass,pass,96.72935873731137,warn,pass,fail,/users/project/4DGenome/sequencing/2016-12-07/fastqc/f951b5f37_15cc93972_read2_fastqc/fastqc_data.txt,25390835,,42,pass,pass,warn,pass,pass,pass,97.89348065099092,pass,pass,fail,75,75
PRL_8,/users/project/4DGenome/sequencing/2016-11-24/fastqc/PRL_8_read1_fastqc/fastqc_data.txt,0.11.2,107066241,,41,pass,pass,fail,pass,pass,pass,92.2904412878262,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-24/fastqc/PRL_8_read2_fastqc/fastqc_data.txt,107066241,,41,pass,pass,warn,pass,pass,pass,94.39380127049155,pass,pass,fail,75,75
PRL_7,/users/project/4DGenome/sequencing/2016-11-24/fastqc/PRL_7_read1_fastqc/fastqc_data.txt,0.11.2,123432835,,41,pass,pass,warn,warn,pass,pass,92.76121179143641,warn,pass,fail,/users/project/4DGenome/sequencing/2016-11-24/fastqc/PRL_7_read2_fastqc/fastqc_data.txt,123432835,,41,pass,pass,warn,pass,pass,pass,94.86805158049384,pass,pass,fail,75,75
PRL_9,/users/project/4DGenome/sequencing/2016-11-24/fastqc/PRL_9_read1_fastqc/fastqc_data.txt,0.11.2,128605423,,41,pass,pass,fail,pass,pass,pass,92.85875155565091,pass,pass,fail,/users/project/4DGenome/sequencing/2016-11-24/fastqc/PRL_9_read2_fastqc/fastqc_data.txt,128605423,,41,pass,pass,warn,pass,pass,pass,94.95271813732798,pass,pass,fail,75,75
8d2ac542f_f07fda184,/users/project/4DGenome/sequencing/2016-11-25/fastqc/8d2ac542f_f07fda184_plus_undetermined_read1_fastqc/fastqc_data.txt,0.11.2,425001595,,43,pass,pass,fail,pass,pass,fail,49.54597258403782,warn,fail,fail,/users/project/4DGenome/sequencing/2016-11-25/fastqc/8d2ac542f_f07fda184_plus_undetermined_read2_fastqc/fastqc_data.txt,425001595,,43,fail,pass,warn,pass,pass,warn,54.95221214787067,warn,fail,fail,150,150
HIC037,/users/project/4DGenome/sequencing/2016-12-05/fastqc/HIC037_read1_fastqc/fastqc_data.txt,0.11.2,1084439861,,40,warn,pass,warn,warn,pass,warn,62.51097219434277,pass,pass,fail,/users/project/4DGenome/sequencing/2016-12-05/fastqc/HIC037_read2_fastqc/fastqc_data.txt,1084439861,,40,fail,fail,warn,fail,fail,pass,95.03496343302773,pass,pass,fail,101,101
cbf5146d5_5966c2edc,/users/project/4DGenome/sequencing/2017-01-06/fastqc/cbf5146d5_5966c2edc_read1_fastqc/fastqc_data.txt,0.11.2,265622452,,43,pass,fail,warn,pass,pass,pass,83.03040802560633,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-06/fastqc/cbf5146d5_5966c2edc_read2_fastqc/fastqc_data.txt,265622452,,43,pass,pass,warn,pass,pass,pass,84.54910578605109,pass,pass,fail,75,75
8276ee842_5966c2edc,/users/project/4DGenome/sequencing/2017-01-06/fastqc/8276ee842_5966c2edc_read1_fastqc/fastqc_data.txt,0.11.2,287938468,,43,pass,fail,warn,pass,pass,pass,83.16249011651992,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-06/fastqc/8276ee842_5966c2edc_read2_fastqc/fastqc_data.txt,287938468,,43,pass,warn,warn,pass,pass,pass,84.33657566383036,pass,pass,fail,75,75
679c64e2a_e0990e235,/users/project/4DGenome/sequencing/2017-01-13/fastqc/679c64e2a_e0990e235_read1_fastqc/fastqc_data.txt,0.11.2,167116566,,43,pass,pass,warn,pass,pass,pass,90.90331786499488,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-13/fastqc/679c64e2a_e0990e235_read2_fastqc/fastqc_data.txt,167116566,,43,pass,pass,warn,pass,pass,pass,92.00253908827372,pass,pass,fail,75,75
7dc7dba2e_28ef9097b,/users/project/4DGenome/sequencing/2017-01-13/fastqc/7dc7dba2e_28ef9097b_read1_fastqc/fastqc_data.txt,0.11.2,197168603,,44,pass,pass,warn,pass,pass,pass,88.03945924333104,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-13/fastqc/7dc7dba2e_28ef9097b_read2_fastqc/fastqc_data.txt,197168603,,44,pass,pass,warn,pass,pass,pass,88.27135940781486,pass,pass,fail,75,75
728aefeb8_28ef9097b,/users/project/4DGenome/sequencing/2017-01-13/fastqc/728aefeb8_28ef9097b_read1_fastqc/fastqc_data.txt,0.11.2,187585747,,43,pass,pass,warn,pass,pass,pass,89.27326142111473,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-13/fastqc/728aefeb8_28ef9097b_read2_fastqc/fastqc_data.txt,187585747,,43,pass,pass,warn,pass,pass,pass,89.99584739450826,pass,pass,fail,75,75
e2b317d38_9e7a2489f,/users/project/4DGenome/sequencing/2017-01-13/fastqc/e2b317d38_9e7a2489f_read1_fastqc/fastqc_data.txt,0.11.2,206416930,,42,pass,pass,warn,pass,pass,pass,79.28581329448767,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-13/fastqc/e2b317d38_9e7a2489f_read2_fastqc/fastqc_data.txt,206416930,,42,pass,pass,fail,pass,pass,pass,80.05802147619008,pass,pass,fail,75,75
ee060a665_64afd25e4,/users/project/4DGenome/sequencing/2017-01-13/fastqc/ee060a665_64afd25e4_read1_fastqc/fastqc_data.txt,0.11.2,206082089,,42,pass,pass,warn,pass,pass,pass,90.47452425159011,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-13/fastqc/ee060a665_64afd25e4_read2_fastqc/fastqc_data.txt,206082089,,42,pass,pass,warn,pass,pass,pass,90.62419649279421,pass,pass,fail,75,75
9747b96a5_e0990e235,/users/project/4DGenome/sequencing/2017-01-13/fastqc/9747b96a5_e0990e235_read1_fastqc/fastqc_data.txt,0.11.2,204858372,,44,pass,pass,warn,pass,pass,pass,86.79684744255499,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-13/fastqc/9747b96a5_e0990e235_read2_fastqc/fastqc_data.txt,204858372,,44,pass,pass,warn,pass,pass,pass,88.62020647227223,pass,pass,fail,75,75
2de4eaaf5_9e7a2489f,/users/project/4DGenome/sequencing/2017-01-13/fastqc/2de4eaaf5_9e7a2489f_read1_fastqc/fastqc_data.txt,0.11.2,216393801,,42,pass,pass,warn,pass,pass,pass,80.84581099027011,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-13/fastqc/2de4eaaf5_9e7a2489f_read2_fastqc/fastqc_data.txt,216393801,,42,pass,pass,fail,pass,pass,pass,81.7446744270447,pass,pass,fail,75,75
0ab9d7a53_9e7a2489f,/users/project/4DGenome/sequencing/2017-01-13/fastqc/0ab9d7a53_9e7a2489f_read1_fastqc/fastqc_data.txt,0.11.2,217824976,,42,pass,pass,warn,pass,pass,pass,89.10462180369183,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-13/fastqc/0ab9d7a53_9e7a2489f_read2_fastqc/fastqc_data.txt,217824976,,42,pass,pass,warn,pass,pass,pass,89.30889014382227,pass,pass,fail,75,75
145b4206b_9e7a2489f,/users/project/4DGenome/sequencing/2017-01-13/fastqc/145b4206b_9e7a2489f_read1_fastqc/fastqc_data.txt,0.11.2,229508645,,42,pass,pass,warn,pass,pass,pass,85.11646346355725,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-13/fastqc/145b4206b_9e7a2489f_read2_fastqc/fastqc_data.txt,229508645,,42,pass,pass,warn,pass,pass,pass,86.1436514451338,pass,pass,fail,75,75
8651b53df_28ef9097b,/users/project/4DGenome/sequencing/2017-01-13/fastqc/8651b53df_28ef9097b_read1_fastqc/fastqc_data.txt,0.11.2,220090397,,43,pass,pass,warn,pass,pass,pass,90.08408096227505,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-13/fastqc/8651b53df_28ef9097b_read2_fastqc/fastqc_data.txt,220090397,,43,pass,pass,warn,pass,pass,pass,90.81602959204325,pass,pass,fail,75,75
ALA_4,/users/project/4DGenome/sequencing/2017-01-17/fastqc/ALA_4_read1_fastqc/fastqc_data.txt,0.11.2,248647664,,42,pass,warn,warn,warn,pass,pass,81.42905826643788,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-17/fastqc/ALA_4_read2_fastqc/fastqc_data.txt,248647664,,42,pass,warn,warn,warn,pass,pass,81.3001087657007,pass,pass,fail,76,76
ALA_6,/users/project/4DGenome/sequencing/2017-01-17/fastqc/ALA_6_read1_fastqc/fastqc_data.txt,0.11.2,269214001,,42,pass,fail,warn,pass,pass,warn,69.10615002878652,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-17/fastqc/ALA_6_read2_fastqc/fastqc_data.txt,269214001,,42,pass,warn,warn,pass,pass,pass,72.47477712675835,pass,pass,fail,76,76
ALA_5,/users/project/4DGenome/sequencing/2017-01-17/fastqc/ALA_5_read1_fastqc/fastqc_data.txt,0.11.2,274846524,,41,pass,warn,warn,pass,pass,pass,73.52088418725091,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-17/fastqc/ALA_5_read2_fastqc/fastqc_data.txt,274846524,,42,pass,fail,warn,pass,pass,pass,71.3394665552281,pass,pass,fail,76,76
CAR_6,/users/project/4DGenome/sequencing/2017-01-11/fastqc/CAR_6_read1_fastqc/fastqc_data.txt,0.11.2,215981536,,42,pass,pass,fail,pass,pass,pass,82.14806763698095,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-11/fastqc/CAR_6_read2_fastqc/fastqc_data.txt,215981536,,42,pass,warn,warn,pass,pass,pass,86.92274498013856,pass,pass,fail,76,76
CAR_5,/users/project/4DGenome/sequencing/2017-01-11/fastqc/CAR_5_read1_fastqc/fastqc_data.txt,0.11.2,258550145,,42,pass,pass,warn,pass,pass,pass,83.20251850264184,pass,pass,fail,/users/project/4DGenome/sequencing/2017-01-11/fastqc/CAR_5_read2_fastqc/fastqc_data.txt,258550145,,42,pass,warn,warn,pass,pass,pass,88.48026536474799,pass,pass,fail,76,76
FPR_9,/users/project/4DGenome/sequencing/2017-01-30/fastqc/FPR_9_read1_fastqc/fastqc_data.txt,0.11.5,14916480,,42,pass,pass,fail,pass,pass,pass,97.256204932949,warn,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/FPR_9_read2_fastqc/fastqc_data.txt,14916480,,42,pass,pass,fail,pass,pass,pass,98.26288646671716,pass,pass,fail,75,75
FPR_10,/users/project/4DGenome/sequencing/2017-01-30/fastqc/FPR_10_read1_fastqc/fastqc_data.txt,0.11.5,19428706,,42,pass,pass,fail,warn,pass,pass,97.03379689769976,warn,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/FPR_10_read2_fastqc/fastqc_data.txt,19428706,,42,pass,pass,fail,pass,pass,pass,98.18150609054419,pass,pass,fail,75,75
FPR_11,/users/project/4DGenome/sequencing/2017-01-30/fastqc/FPR_11_read1_fastqc/fastqc_data.txt,0.11.5,19213336,,42,pass,pass,fail,warn,pass,pass,97.1385712746517,warn,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/FPR_11_read2_fastqc/fastqc_data.txt,19213336,,41,pass,pass,fail,pass,pass,pass,98.21101317464587,pass,pass,fail,75,75
CAR_7,/users/project/4DGenome/sequencing/2017-01-30/fastqc/CAR_7_read1_fastqc/fastqc_data.txt,0.11.5,19859980,,42,pass,pass,fail,pass,pass,pass,95.43487565496123,warn,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/CAR_7_read2_fastqc/fastqc_data.txt,19859980,,42,pass,pass,fail,pass,pass,pass,97.02049773385502,pass,pass,fail,75,75
CAR_10,/users/project/4DGenome/sequencing/2017-01-30/fastqc/CAR_10_read1_fastqc/fastqc_data.txt,0.11.5,20313593,,42,pass,pass,fail,pass,pass,pass,96.13352433568504,warn,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/CAR_10_read2_fastqc/fastqc_data.txt,20313593,,42,pass,pass,fail,pass,pass,pass,97.45488808970437,pass,pass,fail,75,75
CAR_11,/users/project/4DGenome/sequencing/2017-01-30/fastqc/CAR_11_read1_fastqc/fastqc_data.txt,0.11.5,19225306,,42,pass,pass,fail,pass,pass,pass,94.87392608524115,warn,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/CAR_11_read2_fastqc/fastqc_data.txt,19225306,,42,pass,pass,fail,pass,pass,pass,96.68905506940169,pass,pass,fail,75,75
ALA_8,/users/project/4DGenome/sequencing/2017-01-30/fastqc/ALA_8_read1_fastqc/fastqc_data.txt,0.11.5,22232459,,44,pass,pass,warn,fail,pass,pass,94.57608575721598,fail,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/ALA_8_read2_fastqc/fastqc_data.txt,22232459,,43,pass,pass,warn,warn,pass,pass,97.45807274166128,pass,pass,fail,75,75
FPR_12,/users/project/4DGenome/sequencing/2017-01-30/fastqc/FPR_12_read1_fastqc/fastqc_data.txt,0.11.5,25623491,,42,pass,pass,fail,pass,pass,pass,97.35072549594067,warn,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/FPR_12_read2_fastqc/fastqc_data.txt,25623491,,42,pass,pass,fail,pass,pass,pass,98.23053707412687,pass,pass,fail,75,75
CAR_8,/users/project/4DGenome/sequencing/2017-01-30/fastqc/CAR_8_read1_fastqc/fastqc_data.txt,0.11.5,25402183,,41,pass,pass,warn,pass,pass,pass,96.42167167971249,warn,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/CAR_8_read2_fastqc/fastqc_data.txt,25402183,,41,pass,pass,warn,pass,pass,pass,97.60448359908087,pass,pass,fail,75,75
ALA_7,/users/project/4DGenome/sequencing/2017-01-30/fastqc/ALA_7_read1_fastqc/fastqc_data.txt,0.11.5,24927324,,43,pass,pass,fail,warn,pass,pass,94.97558751482646,fail,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/ALA_7_read2_fastqc/fastqc_data.txt,24927324,,43,pass,pass,fail,pass,pass,pass,97.33061851153289,pass,pass,fail,75,75
ALA_9,/users/project/4DGenome/sequencing/2017-01-30/fastqc/ALA_9_read1_fastqc/fastqc_data.txt,0.11.5,29465823,,42,pass,pass,fail,warn,pass,pass,97.01163367517643,warn,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/ALA_9_read2_fastqc/fastqc_data.txt,29465823,,42,pass,pass,fail,warn,pass,pass,98.36294080466106,pass,pass,fail,75,75
CAR_9,/users/project/4DGenome/sequencing/2017-01-30/fastqc/CAR_9_read1_fastqc/fastqc_data.txt,0.11.5,31029201,,42,pass,pass,fail,pass,pass,pass,95.87157104919767,warn,pass,fail,/users/project/4DGenome/sequencing/2017-01-30/fastqc/CAR_9_read2_fastqc/fastqc_data.txt,31029201,,42,pass,pass,fail,pass,pass,pass,97.15121594452931,pass,pass,fail,75,75
d9d718f60_9109053af,/users/project/4DGenome/sequencing/2017-02-01/fastqc/d9d718f60_9109053af_read1_fastqc/fastqc_data.txt,0.11.5,33113911,,41,pass,pass,fail,pass,pass,pass,96.79581172315109,pass,pass,fail,/users/project/4DGenome/sequencing/2017-02-01/fastqc/d9d718f60_9109053af_read2_fastqc/fastqc_data.txt,33113911,,41,pass,pass,fail,pass,pass,pass,97.70630477488758,pass,pass,fail,75,75
